Ref #,Activity,Project Title,Country,Delivery Partner,Region,SIDS,LDCs,NAP,Status,Approved Date,Financing,approved_date,financing,year,duration_days,event_closed,event_resolved,state_id,log_financing,velocity,stagnation_flag,bottleneck_flag,financing_outlier_flag,entity_code,entity_name,entity_country,entity_dae,entity_type,entity_stage,entity_bm,entity_size,entity_sector,entity_approved_count,entity_fa_financing,entity_match
PRY-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Paraguay: “Strengthen mechanisms for access and financing of projects to address the challenges of climate change” ,Paraguay,CAF,LAC,False,False,False,Closed,15 Mar 2017,300000.0,2017-03-15,300000.0,2017,3272.0,1,1,4,12.611541086966115,91.68704156479218,0,0,0,CAF,Corporación Andina de Fomento,Venezuela (Bolivarian Republic of),True,Regional,Effectiveness,B.10, Large,Public,5.0,354170928.95,True
CHL-RS-002,Support for direct access entities (ES),Direct Access Entity Support + Strategic Framework,Chile,CAF,LAC,False,False,False,Closed,16 Mar 2017,700000.0,2017-03-16,700000.0,2017,3271.0,1,1,4,13.45883704259595,214.00183430143687,0,0,0,CAF,Corporación Andina de Fomento,Venezuela (Bolivarian Republic of),True,Regional,Effectiveness,B.10, Large,Public,5.0,354170928.95,True
CHL-RS-003,Support for direct access entities (ES),Support for potential accreditation and executing entities of local agencies,Chile,CAF,LAC,False,False,False,Cancelled,16 Mar 2017,1.0,2017-03-16,1.0,2017,3271.0,0,1,0,0.6931471805599453,0.0003057169061449098,0,0,0,CAF,Corporación Andina de Fomento,Venezuela (Bolivarian Republic of),True,Regional,Effectiveness,B.10, Large,Public,5.0,354170928.95,True
VUT-RS-003,Strategic Framework (SF),Readiness Support for the Development of the Vanuatu National Green Energy Fund ,Vanuatu,GGGI,AP,True,False,False,Closed,16 Mar 2017,370000.0,2017-03-16,370000.0,2017,3271.0,1,1,4,12.821260987319457,113.11525527361663,0,0,0,,,,,,,,,,,,False
CRI-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Costa Rica: Towards Responsible Sustainable Finance for Climate Action ,Costa Rica,CAF,LAC,False,False,False,Closed,20 Mar 2017,300000.0,2017-03-20,300000.0,2017,3267.0,1,1,4,12.611541086966115,91.82736455463728,0,0,0,CAF,Corporación Andina de Fomento,Venezuela (Bolivarian Republic of),True,Regional,Effectiveness,B.10, Large,Public,5.0,354170928.95,True
TON-RS-002,Strategic Framework (SF),CTCN - Development of an Energy Efficiency Master Plan for Tonga ,Tonga,UNEP,AP,True,False,False,Closed,10 Apr 2017,200000.0,2017-04-10,200000.0,2017,3246.0,1,1,4,12.206077645517674,61.61429451632779,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
ATG-RS-002,Support for direct access entities (ES),Realizing direct access climate financing in Antigua and Barbuda and the Eastern Caribbean ,Antigua and Barbuda,DOE_ATG,LAC,True,False,False,Closed,13 Apr 2017,620250.0,2017-04-13,620250.0,2017,3243.0,1,1,4,13.337879513805872,191.25809435707677,0,0,0,DOE_ATG,"Department of Environment, Ministry of Health and Environment, Government of Antigua and Barbuda",Antigua and Barbuda,True,National,Effectiveness,B.18," Medium, Small",Public,2.0,52706595.0,True
EGY-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Supporting Egypt’s engagement with the Green Climate Fund: Logical framework support ,Egypt,UNEP,AF,False,False,False,Closed,24 Apr 2017,300000.0,2017-04-24,300000.0,2017,3232.0,1,1,4,12.611541086966115,92.82178217821782,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
SEN-RS-002,Support for direct access entities (ES),Upgrading CSE's accreditation category and strengthening project development and implementation capacities,Senegal,CSE,AF,False,True,False,Closed,10 May 2017,205000.0,2017-05-10,205000.0,2017,3216.0,1,1,4,12.230770136157428,63.743781094527364,0,0,0,CSE,Centre de Suivi Ecologique,Senegal,True,National,Effectiveness,B.09, Micro,Public,2.0,18371104.64,True
GHA-RS-001,Strategic Framework (SF),CTCN - Strategic Framework,Ghana,UNEP,AF,False,False,False,Closed,11 May 2017,300150.0,2017-05-11,300150.0,2017,3215.0,1,1,4,12.612040960341938,93.35925349922239,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
PwC,Support for direct access entities (ES),Direct Access Entity Support,Cook Islands,PwC_GBR,AP,True,False,False,Closed,17 May 2017,35519.47,2017-05-17,35519.47,2017,3209.0,1,1,4,10.477864429000546,11.068703645995638,0,0,0,,,,,,,,,,,,False
PwC,Support for direct access entities (ES),Direct Access Entity Support,Senegal,PwC_GBR,AF,False,True,False,Closed,17 May 2017,32998.88,2017-05-17,32998.88,2017,3209.0,1,1,4,10.40425920407837,10.283228420068557,0,0,0,,,,,,,,,,,,False
PwC,Support for direct access entities (ES),Direct Access Entity Support,Uruguay,PwC_GBR,LAC,False,False,False,Closed,17 May 2017,34573.32,2017-05-17,34573.32,2017,3209.0,1,1,4,10.45086648894982,10.773861015892802,0,0,0,,,,,,,,,,,,False
URY-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Green Climate Fund Readiness and Preparatory Support – Uruguay ,Uruguay,UNDP,LAC,False,False,False,Closed,22 May 2017,370000.0,2017-05-22,370000.0,2017,3204.0,1,1,4,12.821260987319457,115.48064918851436,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
ECU-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Ecuador,UNDP,LAC,False,False,False,Closed,31 May 2017,300000.0,2017-05-31,300000.0,2017,3195.0,1,1,4,12.611541086966115,93.89671361502347,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
PwC,Support for direct access entities (ES),Direct Access Entity Support,Gabon,PwC_GBR,AF,False,False,False,Closed,3 Jun 2017,39004.7,2017-06-03,39004.7,2017,3192.0,1,1,4,10.571463068278504,12.219517543859649,0,0,0,,,,,,,,,,,,False
HTI-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Green Climate Fund (GCF) Readiness Programme in Haiti ,Haiti,UNDP,LAC,True,True,False,Disbursed,5 Jun 2017,430000.0,2017-06-05,430000.0,2017,3190.0,0,0,3,12.971542813248437,134.79623824451411,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
ZAF-RS-001,Support for direct access entities (ES),Building SANBI’s capacity to develop GCF funding proposals and manage and monitor GCF projects in South Africa,South Africa,SANBI,AF,False,False,False,Closed,5 Jun 2017,380000.0,2017-06-05,380000.0,2017,3190.0,1,1,4,12.847929163278053,119.12225705329153,0,0,0,SANBI,South African National Biodiversity Institute,South Africa,True,National,Effectiveness,B.14, Small,Public,1.0,40104179.0,True
MNG-RS-002,Strategic Framework (SF),Readiness Support for Enhancing Access to Green Finance in Mongolia,Mongolia,GGGI,AP,False,False,False,Closed,5 Jun 2017,350000.0,2017-06-05,350000.0,2017,3190.0,1,1,4,12.765691290604371,109.71786833855799,0,0,0,,,,,,,,,,,,False
PAK-RS-003,Adaptation Planning,Building capacity to advance National Adaptation Plan Process in Pakistan,Pakistan,UNEP,AP,False,False,True,Disbursed,6 Jun 2017,2969674.0,2017-06-06,2969674.0,2017,3189.0,0,0,3,14.903963077181817,931.2242082157416,0,0,1,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
JOR-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening NDA of Jordan to deliver on GCF Investment Framework,Jordan,UNEP,AP,False,False,False,Closed,9 Jun 2017,300000.0,2017-06-09,300000.0,2017,3186.0,1,1,4,12.611541086966115,94.16195856873823,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
MDV-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)","Establishing and Strengthening National Designated Authority (NDA), and Developing Strategic Framework for Engagement with the GCF in the Maldives",Maldives,UNEP,AP,True,False,False,Closed,13 Jun 2017,300000.0,2017-06-13,300000.0,2017,3182.0,1,1,4,12.611541086966115,94.28032683846638,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
GRD-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)","Getting Grenada GCF-Ready (3G) - Establishing and strengthening the National Designated Authority (NDA) and development of a strategic framework for engagement with the Fund, including the preparation of a country programme ",Grenada,GIZ,LAC,True,False,False,Closed,13 Jun 2017,380311.0,2017-06-13,380311.0,2017,3182.0,1,1,4,12.84874724745482,119.51948460087995,0,0,0,GIZ,Deutsche Gesellschaft fuer Internationale Zusammenarbeit (GIZ) GmbH,Germany,False,International,Effectiveness,B.14, Medium,Public,13.0,484433798.01,True
COK-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)","Continue to strengthen the National Designated Authority and the Ministry of Finance and Economic Management(MFEM), in developing strategic frameworks for engagement with the GCF, including the preparation of country programmes and progress towards Direct",Cook Islands,MFEM_COK,AP,True,False,False,Closed,13 Jun 2017,685900.0,2017-06-13,685900.0,2017,3182.0,1,1,4,13.438488581424824,215.55625392834696,0,0,0,MFEM_COK,"Ministry of Finance and Economic Management, Cook Islands",Cook Islands,True,National,Effectiveness,B.21, Small,Public,2.0,52494884.0,True
VNM-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Viet Nam,"Vietnam, Ministry of Planning and Investment (MPI)",AP,False,False,False,Closed,16 Jun 2017,299624.0,2017-06-16,299624.0,2017,3179.0,1,1,4,12.610286971736686,94.25102233406732,0,0,0,,,,,,,,,,,,False
DMA-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",GCF Readiness and Preparatory Support in Dominica ,Dominica,UNDP,LAC,True,False,False,Closed,27 Jun 2017,464778.0,2017-06-27,464778.0,2017,3168.0,1,1,4,13.049317302776267,146.71022727272728,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
COL-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Colombia,APC_COL,LAC,False,False,False,Closed,29 Jun 2017,393000.0,2017-06-29,393000.0,2017,3166.0,1,1,4,12.881567435377423,124.13139608338598,0,0,0,,,,,,,,,,,,False
LAO-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Green Climate Fund Readiness Preparatory Support for Laos PDR,Lao People's Democratic Republic (the),UNDP,AP,False,True,False,Closed,30 Jun 2017,300000.0,2017-06-30,300000.0,2017,3165.0,1,1,4,12.611541086966115,94.7867298578199,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
CMR-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)","Establishing and strengthening the National Designated Authority and Focal Point, developing strategic framework for engagement with the GCF, including preparation of country program and initial pipelines of programs and projects ",Cameroon,IUCN,AF,False,False,False,Closed,30 Jun 2017,300000.0,2017-06-30,300000.0,2017,3165.0,1,1,4,12.611541086966115,94.7867298578199,0,0,0,IUCN,International Union for Conservation of Nature,Switzerland,False,International,Effectiveness,B.12, Medium,Public,6.0,164650488.0,True
MAR-RS-002,Support for direct access entities (ES),"Strengthening ADA’s project development and implementation capacities, as well as initiating the process for upgrading ADA’s accreditation category ",Morocco,ADA_Morocco,AF,False,False,False,Disbursed,12 Jul 2017,300000.0,2017-07-12,300000.0,2017,3153.0,0,0,3,12.611541086966115,95.14747859181732,0,0,0,ADA_Morocco,Agency for Agricultural Development of Morocco,Morocco,True,National,Effectiveness,B.12, Small,Public,1.0,39292600.0,True
MMR-RS-001,Strategic Framework (SF),CTCN - Strengthened drought and flood management through improved science-based information  availability and management in Myanmar,Myanmar,UNEP,AP,False,True,False,Closed,20 Jul 2017,338680.0,2017-07-20,338680.0,2017,3145.0,1,1,4,12.732813940391514,107.68839427662957,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
CIV-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Cote d'Ivoire,CSE,AF,False,False,False,Closed,27 Jul 2017,300000.0,2017-07-27,300000.0,2017,3138.0,1,1,4,12.611541086966115,95.60229445506693,0,0,0,CSE,Centre de Suivi Ecologique,Senegal,True,National,Effectiveness,B.09, Micro,Public,2.0,18371104.64,True
KAZ-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",GCF Readiness project for Kazakhstan,Kazakhstan,UNDP,AP,False,False,False,Closed,2 Aug 2017,300000.0,2017-08-02,300000.0,2017,3132.0,1,1,4,12.611541086966115,95.78544061302682,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
PwC,Support for direct access entities (ES),Direct Access Entity Support,Zimbabwe,PwC_GBR,AF,False,False,False,Closed,29 Aug 2017,33915.0,2017-08-29,33915.0,2017,3105.0,1,1,4,10.431642158423893,10.922705314009661,0,0,0,,,,,,,,,,,,False
PwC,Support for direct access entities (ES),Direct Access Entity Support,Georgia,PwC_GBR,EE,False,False,False,Closed,29 Aug 2017,33915.0,2017-08-29,33915.0,2017,3105.0,1,1,4,10.431642158423893,10.922705314009661,0,0,0,,,,,,,,,,,,False
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to direct access entity,Antigua and Barbuda,PwC_GBR,LAC,True,False,False,Closed,29 Aug 2017,30209.0,2017-08-29,30209.0,2017,3105.0,1,1,4,10.315928274380717,9.72914653784219,0,0,0,,,,,,,,,,,,False
JAM-RS-002,Support for direct access entities (ES),Mobilizing Private Sector to Support Low-Carbon and Climate Resilient Development In Jamaica and other CARICOM States,Jamaica,Jamaica,LAC,True,False,False,Closed,31 Aug 2017,582000.0,2017-08-31,582000.0,2017,3103.0,1,1,4,13.274227444925158,187.56042539477926,0,0,0,,,,,,,,,,,,False
IRQ-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Green Climate Fund (GCF) Readiness Programme in Iraq,Iraq,UNDP,AP,False,False,False,Closed,14 Sept 2017,668295.0,2017-09-14,668295.0,2017,3089.0,1,1,4,13.412486468145323,216.34671414697314,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
ARG-RS-001,Support for direct access entities (ES),Readiness and Preparatory Support Proposal for the capacity building and pipeline development of the Unit of Rural Change of Argentina,Argentina,UCAR,LAC,False,False,False,Cancelled,21 Sept 2017,1.0,2017-09-21,1.0,2017,3082.0,0,1,0,0.6931471805599453,0.0003244646333549643,0,0,0,UCAR,Unidad Para el Cambio Rural,Argentina,True,National,Execution,B.12, Small,Public,0.0,0.0,True
NIU-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Niue NDA/Focal Point Readiness and Preparatory Support Proposal,Niue,SPREP,AP,True,False,False,Closed,27 Sept 2017,558858.0,2017-09-27,558858.0,2017,3076.0,1,1,4,13.233652484184395,181.68335500650196,0,0,0,SPREP,Secretariat of the Pacific Regional Environment Programme,Samoa,True,Regional,Effectiveness,B.09, Medium,Public,1.0,22953000.0,True
KIR-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support to strengthen Kiribati engagement with the GCF ,Kiribati,MoFED_TUV,AP,True,True,False,Disbursed,27 Sept 2017,585927.0,2017-09-27,585927.0,2017,3076.0,0,0,3,13.280952194116196,190.4834200260078,0,0,0,,,,,,,,,,,,False
NAM-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)","Strengthening National Designated Authorities, Strategic framework for engagement with the Fund and Support of accreditation of local institutions.",Namibia,EIF,AF,False,False,False,Closed,28 Sept 2017,300000.0,2017-09-28,300000.0,2017,3075.0,1,1,4,12.611541086966115,97.5609756097561,0,0,0,EIF,Environmental Investment Fund,Namibia,True,National,Effectiveness,B.10, Micro,Public,4.0,37704000.0,True
MLY-RS-001,Strategic Framework (SF),"Energy sector programme prioritisation, direct access entity support and green cities fund development",Malaysia,CTA_GBR,AP,False,False,False,Closed,6 Oct 2017,300000.0,2017-10-06,300000.0,2017,3067.0,1,1,4,12.611541086966115,97.81545484186502,0,0,0,,,,,,,,,,,,False
PSE-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",GCF readiness and preparatory support project in Palestine,State of Palestine,UNDP,AP,False,False,False,Closed,10 Oct 2017,318996.0,2017-10-10,318996.0,2017,3063.0,1,1,4,12.672936977334045,104.14495592556317,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
PSE-RS-002,Strategic Framework (SF),Technology Road Map for the Implementation of Climate Action Plans in Palestine.,State of Palestine,UNEP,AP,False,False,False,Closed,10 Oct 2017,254100.0,2017-10-10,254100.0,2017,3063.0,1,1,4,12.445487104758993,82.95788442703233,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
BDI-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",GCF Readiness and Preparatory Support- Burundi ,Burundi,UNDP,AF,False,True,False,Closed,11 Oct 2017,478000.0,2017-10-11,478000.0,2017,3062.0,1,1,4,13.077368103521614,156.10711952971914,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
MOZ-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)","Establishing and strengthening the National Designated Authority & Developing strategic frameworks for engagement with the GCF, including the preparation of country programmes     ",Mozambique,FNDS,AF,False,True,False,Disbursed,1 Nov 2017,300000.0,2017-11-01,300000.0,2017,3041.0,0,0,3,12.611541086966115,98.65175928970733,0,0,0,,,,,,,,,,,,False
